page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Product,Turkmenistan,l.instagram.com,Android,2019-08-15 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,www.instagram.com,iOS,2020-08-14 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Dominica,Unknown,Mac OS X,2020-07-20 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Linux,2019-11-06 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-12 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Iran,jones-shelton.com,Mac OS X,2020-11-03 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Windows,2020-08-13 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-06-22 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Search,Bosnia and Herzegovina,Unknown,Windows,2021-10-14 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-09-18 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-09-17 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Lesotho,Unknown,Windows,2019-08-13 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Linux,2020-04-15 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,South Georgia and the South Sandwich Islands,Unknown,Mac OS X,2019-10-15 06:00:00,2,2,2,4,8,0.5,0.0,Desktop,Unknown,Unknown
Homepage,Eritrea,Unknown,iOS,2021-08-18 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-02-19 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,China,Unknown,Android,2020-11-25 16:00:00,2,2,2,5,7,0.4,0.6,Mobile,Unknown,Unknown
Homepage,Bermuda,l.instagram.com,Windows,2019-08-27 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Cape Verde,jones-shelton.com,Windows,2021-08-15 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-04-30 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2019-08-03 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Linux,2019-08-04 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,iOS,2021-02-13 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2019-07-31 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,Android,2020-01-13 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,l.instagram.com,Android,2020-08-27 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Dominica,cook.org,iOS,2020-12-09 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Cape Verde,mclean.net,Linux,2021-10-13 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-11-03 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,www.google.com,Android,2019-07-29 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bangladesh,Unknown,Android,2021-09-14 20:00:00,3,6,9,12,13,0.25,0.9166666666666666,Mobile,Unknown,Unknown
Homepage,Cape Verde,mclean.net,Other,2019-08-04 03:00:00,0,0,0,1,1,0.0,1.0,Other,Direct,Unknown
Collection,Dominica,Unknown,Android,2021-04-17 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,South Georgia and the South Sandwich Islands,Unknown,Mac OS X,2021-04-01 17:00:00,2,2,4,6,12,0.3333333333333333,0.0,Desktop,Unknown,Unknown
Homepage,Dominica,www.google.com,Linux,2019-08-07 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Cape Verde,Unknown,Linux,2021-07-11 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2020-12-31 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bahamas,l.facebook.com,iOS,2021-03-18 05:00:00,2,3,3,4,12,0.5,0.0,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,www.google.com,iOS,2021-10-04 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-05-10 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,Linux,2021-09-04 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Product,Bosnia and Herzegovina,Unknown,Windows,2021-03-04 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Gabon,Unknown,Android,2019-11-11 09:00:00,1,1,1,3,6,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Collection,Estonia,Unknown,iOS,2021-09-28 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,l.instagram.com,iOS,2020-11-21 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Windows,2019-07-24 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,Android,2019-08-20 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Estonia,Unknown,Other,2021-09-23 02:00:00,5,9,12,17,31,0.2941176470588235,0.1764705882352941,Other,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-10-08 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-07-04 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bermuda,Unknown,iOS,2019-08-18 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,iOS,2020-02-28 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-08-22 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Dominica,Unknown,Windows,2019-10-05 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-13 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Angola,Unknown,Mac OS X,2021-09-04 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,South Georgia and the South Sandwich Islands,mclean.net,Android,2019-08-06 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Cape Verde,Unknown,Android,2019-09-30 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-03-03 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,iOS,2021-05-11 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-08-08 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Gabon,chang-fisher.com,Linux,2020-10-05 05:00:00,2,3,3,5,10,0.4,0.0,Desktop,Unknown,Unknown
Checkout,Dominica,Unknown,Android,2019-07-31 03:00:00,1,1,2,3,5,0.3333333333333333,0.3333333333333333,Mobile,Unknown,Unknown
Product,Cape Verde,jones-shelton.com,Android,2019-10-17 04:00:00,4,8,8,13,16,0.3076923076923077,0.7692307692307692,Mobile,Unknown,Unknown
Collection,Cape Verde,Unknown,iOS,2021-02-04 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,South Georgia and the South Sandwich Islands,jones-shelton.com,Android,2021-07-03 01:00:00,4,4,8,10,22,0.4,0.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jacobson.biz,iOS,2019-08-19 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Gabon,Unknown,Mac OS X,2021-04-22 16:00:00,1,2,2,4,8,0.25,0.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,iOS,2020-06-21 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,l.instagram.com,Linux,2019-08-07 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,l.instagram.com,iOS,2020-09-30 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Collection,Dominica,facebook.com,iOS,2021-09-12 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Product,Cape Verde,www.instagram.com,Android,2021-05-03 21:00:00,2,2,4,5,11,0.4,0.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-15 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Cart,Cape Verde,Unknown,Android,2021-07-07 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2020-03-17 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Indonesia,Unknown,Android,2019-08-02 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,jones-shelton.com,Android,2020-12-03 12:00:00,6,8,8,14,16,0.4285714285714285,0.8571428571428572,Mobile,Unknown,Unknown
Homepage,Indonesia,Unknown,iOS,2021-11-09 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2020-09-04 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Dominica,Unknown,Windows,2020-05-12 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Other,2021-06-11 01:00:00,1,1,2,3,6,0.3333333333333333,0.0,Other,Unknown,Unknown
Product,Gabon,www.google.com,Mac OS X,2019-08-10 07:00:00,2,3,4,7,13,0.2857142857142857,0.1428571428571429,Desktop,Search,Google
Homepage,Gabon,Unknown,Windows Phone,2021-03-22 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,facebook.com,Mac OS X,2020-11-11 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-06-27 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Checkout,Bosnia and Herzegovina,m.instagram.com,Android,2019-08-13 08:00:00,2,3,4,5,11,0.4,0.0,Mobile,Social,Instagram
Product,Maldives,Unknown,Windows,2019-09-11 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Iran,facebook.com,Linux,2020-08-10 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Product,Maldives,archer-patel.org,Android,2021-08-28 07:00:00,4,5,9,13,23,0.3076923076923077,0.2307692307692307,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-08-19 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2021-03-16 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Dominica,mclean.net,Android,2020-01-06 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,iOS,2021-11-03 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,mclean.net,iOS,2021-10-04 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Cape Verde,Unknown,iOS,2021-09-24 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Angola,Unknown,Android,2019-08-15 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Saint Helena,Unknown,iOS,2020-04-28 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,Unknown,Android,2019-08-12 04:00:00,4,6,7,9,10,0.4444444444444444,0.8888888888888888,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Android,2020-06-23 13:00:00,3,5,6,9,21,0.3333333333333333,0.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Android,2021-01-18 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,mclean.net,Mac OS X,2021-09-04 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-11-30 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2019-08-11 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,l.instagram.com,Linux,2021-11-03 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Collection,Estonia,Unknown,iOS,2019-11-10 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Falkland Islands (Malvinas),Unknown,Android,2021-03-26 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,jones-shelton.com,Linux,2019-08-18 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,jones-shelton.com,Linux,2021-10-05 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-09-16 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,jones-shelton.com,Linux,2020-02-22 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Windows,2019-08-20 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Cape Verde,Unknown,Linux,2021-04-04 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-07-19 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Mac OS X,2021-04-25 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,Unknown,Other,2021-07-02 08:00:00,4,8,9,10,14,0.4,0.6,Other,Unknown,Unknown
Homepage,Dominica,mclean.net,Fedora,2021-12-11 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Product,Cape Verde,mclean.net,Mac OS X,2019-12-12 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Collection,Bosnia and Herzegovina,mclean.net,Windows,2021-12-12 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,Unknown,Android,2020-11-24 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,mclean.net,iOS,2021-02-14 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Slovakia (Slovak Republic),Unknown,Windows,2019-07-26 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Windows,2020-05-26 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Android,2021-09-17 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,l.instagram.com,Android,2020-07-19 19:00:00,2,4,4,7,10,0.2857142857142857,0.5714285714285714,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Windows,2021-02-06 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-01-02 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,Unknown,iOS,2021-09-22 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bangladesh,Unknown,iOS,2021-02-09 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bangladesh,Unknown,Mac OS X,2021-11-16 00:00:00,2,2,2,5,11,0.4,0.0,Desktop,Unknown,Unknown
Unknown,Bermuda,Unknown,Linux,2020-05-27 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bangladesh,l.instagram.com,Chrome OS,2021-01-03 22:00:00,5,9,11,14,30,0.3571428571428571,0.0,Mobile,Social,Instagram
Product,Dominica,Unknown,iOS,2020-03-01 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Android,2020-06-02 12:00:00,3,3,4,6,6,0.5,1.0,Mobile,Unknown,Unknown
Product,Dominica,mclean.net,Chrome OS,2021-09-23 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Cape Verde,facebook.com,Android,2019-08-12 04:00:00,5,8,12,13,18,0.3846153846153846,0.6153846153846154,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-02-13 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,www.google.com,Windows Phone,2019-08-06 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bangladesh,Unknown,Other,2019-08-15 18:00:00,5,6,8,10,22,0.5,0.0,Other,Unknown,Unknown
Homepage,Cape Verde,Unknown,Linux,2020-09-18 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,m.instagram.com,Windows,2019-08-04 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-10-14 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Bermuda,Unknown,Android,2019-09-01 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Serbia,facebook.com,iOS,2021-06-28 13:00:00,2,3,4,5,13,0.4,0.0,Mobile,Social,Facebook
Product,Gabon,Unknown,iOS,2021-08-13 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Dominica,mclean.net,iOS,2021-05-31 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Product,Bosnia and Herzegovina,mclean.net,Linux,2020-11-13 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Dominica,jones-shelton.com,Windows,2021-02-05 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bangladesh,Unknown,Windows,2021-09-07 00:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Dominica,facebook.com,Android,2021-06-08 02:00:00,2,4,4,6,7,0.3333333333333333,0.8333333333333334,Mobile,Social,Facebook
Homepage,Falkland Islands (Malvinas),mclean.net,Windows,2019-10-16 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Unknown,Slovakia (Slovak Republic),facebook.com,Windows,2020-04-08 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Anguilla,mclean.net,Mac OS X,2019-08-08 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Collection,Iran,Unknown,Android,2019-09-30 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,Unknown,Linux,2021-10-16 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,myers.com,iOS,2019-08-03 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Gabon,Unknown,Linux,2021-07-01 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Estonia,www.instagram.com,Android,2019-11-09 01:00:00,3,4,5,8,8,0.375,1.0,Mobile,Social,Instagram
Product,Bangladesh,jones-shelton.com,Linux,2021-10-01 06:00:00,2,3,5,8,12,0.25,0.5,Desktop,Unknown,Unknown
Homepage,Dominica,Unknown,Other,2021-08-30 02:00:00,1,1,1,3,3,0.3333333333333333,1.0,Other,Unknown,Unknown
Product,Bosnia and Herzegovina,facebook.com,iOS,2021-01-02 23:00:00,1,2,2,4,7,0.25,0.25,Mobile,Social,Facebook
Homepage,Dominica,www.google.com,iOS,2020-08-03 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-11-21 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-09-01 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,www.google.com,Android,2021-04-13 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,l.instagram.com,Android,2021-10-05 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Dominica,jones-shelton.com,iOS,2021-01-28 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Gabon,jones-shelton.com,iOS,2021-04-07 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-04-17 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bangladesh,mclean.net,iOS,2021-03-13 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Dominica,Unknown,Mac OS X,2019-08-12 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,mclean.net,Linux,2019-08-15 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Product,Timor-Leste,Unknown,Android,2019-10-16 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,kaiser.info,Android,2020-07-31 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Cape Verde,jones-shelton.com,Other,2021-01-24 23:00:00,3,3,5,9,10,0.3333333333333333,0.8888888888888888,Other,Unknown,Unknown
List of Collections,Bermuda,l.facebook.com,Linux,2021-07-29 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Dominica,myers.com,Android,2020-09-10 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Cape Verde,Unknown,Linux,2020-10-18 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,jones-shelton.com,Android,2021-03-11 05:00:00,4,8,10,14,20,0.2857142857142857,0.5714285714285714,Mobile,Unknown,Unknown
Homepage,Cape Verde,mclean.net,Mac OS X,2019-08-02 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,Unknown
Homepage,Cape Verde,jones-shelton.com,Chrome OS,2021-09-09 11:00:00,1,1,2,4,5,0.25,0.75,Mobile,Unknown,Unknown
Checkout,Bosnia and Herzegovina,Unknown,iOS,2020-10-01 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Product,Anguilla,jones-shelton.com,Linux,2020-07-07 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Angola,Unknown,Linux,2020-09-04 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Homepage,Bahamas,Unknown,Linux,2019-08-08 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Checkout,Cape Verde,jones-shelton.com,Windows,2019-08-03 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Cape Verde,mclean.net,Android,2019-08-17 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,Unknown
Homepage,Iran,Unknown,Android,2020-12-24 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-05-18 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Dominica,Unknown,Windows,2021-05-27 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Faroe Islands,Unknown,Mac OS X,2020-10-16 10:00:00,3,6,6,9,10,0.3333333333333333,0.8888888888888888,Desktop,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Windows,2021-10-21 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Cart,Estonia,facebook.com,Mac OS X,2021-03-17 17:00:00,1,2,3,5,8,0.2,0.4,Desktop,Social,Facebook
Search,Dominica,Unknown,Android,2019-08-11 23:00:00,1,1,1,2,6,0.5,0.0,Mobile,Unknown,Unknown
Product,Anguilla,m.instagram.com,Android,2021-10-14 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Dominica,www.google.com,Linux,2020-06-02 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Collection,Serbia,Unknown,Windows,2021-08-20 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Bosnia and Herzegovina,Unknown,Linux,2021-08-06 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Product,Dominica,Unknown,Linux,2021-10-14 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,iOS,2019-10-13 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-07-28 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,Unknown
Collection,Bosnia and Herzegovina,Unknown,Linux,2019-08-02 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,Unknown
